Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606185145,137.110.0.70,443,192.168.1.204,62835,17,2851,4521,11,11,1606185145021;1606185145021;1606185145021;1606185145022;1606185145023;1606185145023;1606185145032;1606185145032;1606185145060;1606185145060;1606185145061;1606185145061;1606185145061;1606185145061;1606185145109;1606185145109;1606185145109;1606185145183;1606185145183;1606185145184;1606185145362;1606185145362;,191;169;177;138;138;177;143;143;419;407;1362;204;512;138;138;352;175;494;191;138;1362;204;,1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;2;2;
1606185147,192.168.1.240,5353,224.0.0.251,5353,17,143,0,1,0,1606185147989;,143;,1;
1606185147,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606185147989;,163;,1;
1606185149,192.168.1.240,5353,224.0.0.251,5353,17,143,0,1,0,1606185149013;,143;,1;
1606185149,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606185149013;,163;,1;
1606185152,192.168.1.240,5353,224.0.0.251,5353,17,143,0,1,0,1606185152289;,143;,1;
1606185152,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606185152289;,163;,1;
1606185153,192.168.1.240,5353,224.0.0.251,5353,17,143,0,1,0,1606185153313;,143;,1;
1606185153,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606185153313;,163;,1;
1606185153,137.110.0.70,443,192.168.1.204,62835,17,22599,29946,82,170,1606185153421;1606185153502;1606185153678;1606185153807;1606185153807;1606185153807;1606185153807;1606185153807;1606185153807;1606185153807;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153808;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153809;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153810;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153811;1606185153812;1606185153818;1606185153833;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153840;1606185153841;1606185153841;1606185153841;1606185153841;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153842;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153843;1606185153844;1606185153844;1606185153845;1606185153845;1606185153864;1606185153864;1606185153865;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153867;1606185153868;1606185153868;1606185153868;1606185153868;1606185153868;1606185153868;1606185153868;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153869;1606185153870;1606185153870;1606185153870;1606185153870;1606185153870;1606185153870;1606185153870;1606185153870;1606185153870;1606185153873;1606185153873;1606185153878;1606185153880;1606185153880;1606185153880;1606185153906;1606185153906;1606185153928;1606185153928;1606185153928;1606185153929;1606185153929;1606185153931;1606185153931;1606185153931;1606185153931;1606185153935;1606185153935;1606185153935;1606185153935;1606185153935;1606185153939;1606185153939;1606185153943;1606185153944;1606185153944;,206;206;206;126;1362;204;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;1362;204;1362;204;147;147;147;147;147;147;147;147;147;170;170;170;170;170;170;170;138;150;150;126;126;126;126;147;147;147;147;147;147;126;126;174;174;174;174;174;174;126;126;126;126;126;171;130;138;220;220;220;580;580;580;390;402;402;390;402;402;220;390;138;138;138;138;138;138;138;122;122;122;122;122;122;220;390;595;595;402;390;220;138;138;122;122;122;122;122;122;122;130;1362;204;1362;204;220;122;126;126;106;126;126;126;126;126;126;126;118;130;130;130;130;126;126;174;126;126;126;126;126;126;126;126;126;126;126;126;106;118;118;118;118;118;106;635;118;106;106;106;118;118;106;106;106;106;106;106;126;126;130;126;106;106;106;126;106;166;138;170;126;175;106;126;106;118;118;118;118;118;1366;1366;118;118;1366;1366;118;118;118;1246;118;198;674;217;,1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;
