Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606187851,192.168.1.204,62835,137.110.0.70,443,17,292,174,2,1,1606187851174;1606187851241;1606187851241;,174;174;118;,1;2;1;
1606187852,192.168.1.204,62835,137.110.0.70,443,17,309,617,2,2,1606187852339;1606187852339;1606187852362;1606187852390;,479;138;171;138;,2;1;1;2;
1606187854,192.168.1.204,62835,137.110.0.70,443,17,7564,1723,15,10,1606187854386;1606187854387;1606187854493;1606187854493;1606187854493;1606187854493;1606187854494;1606187854494;1606187854533;1606187854545;1606187854550;1606187854571;1606187854578;1606187854651;1606187854652;1606187854694;1606187854813;1606187854813;1606187854813;1606187854838;1606187854845;1606187854863;1606187854913;1606187854913;1606187854956;,191;138;576;1362;199;1362;204;465;140;576;141;146;149;285;153;139;1362;197;519;144;149;139;259;153;139;,2;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;1;1;2;1;2;2;1;2;
1606187855,192.168.1.204,62835,137.110.0.70,443,17,2881,706,6,4,1606187855491;1606187855491;1606187855491;1606187855491;1606187855523;1606187855531;1606187855552;1606187855598;1606187855600;1606187855634;,464;1362;199;554;144;149;139;284;153;139;,1;1;1;1;2;1;2;2;1;2;
1606187856,192.168.1.204,62835,137.110.0.70,443,17,308,304,2,2,1606187856590;1606187856621;1606187856654;1606187856654;,170;138;166;138;,1;2;2;1;
1606187858,192.168.1.204,62835,137.110.0.70,443,17,4659,2472,17,15,1606187858211;1606187858243;1606187858312;1606187858312;1606187858340;1606187858340;1606187858515;1606187858538;1606187858609;1606187858610;1606187858610;1606187858610;1606187858633;1606187858641;1606187858657;1606187858715;1606187858716;1606187858761;1606187858840;1606187858840;1606187858863;1606187858863;1606187858863;1606187858864;1606187858891;1606187858891;1606187858891;1606187858892;1606187858892;1606187858892;1606187858892;1606187858921;,126;138;126;126;138;138;126;138;465;1362;199;701;144;149;139;288;153;139;220;177;138;138;177;138;230;212;177;138;138;138;177;138;,1;2;1;1;2;2;1;2;1;1;1;1;2;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;1;1;1;2;
1606187859,192.168.1.204,62835,137.110.0.70,443,17,276,276,2,2,1606187859528;1606187859529;1606187859533;1606187859534;,138;138;138;138;,2;1;2;1;
1606187861,192.168.1.204,62835,137.110.0.70,443,17,3607,14016,9,22,1606187861088;1606187861148;1606187861149;1606187861797;1606187861797;1606187861797;1606187861832;1606187861839;1606187861851;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861955;1606187861956;1606187861957;1606187861963;1606187861995;,174;174;118;1362;199;1155;144;149;139;840;1346;141;1346;141;1346;141;1346;141;1346;141;1346;141;1346;141;1346;141;684;153;148;149;139;,1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;
1606187861,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606187861886;,163;,1;
1606187862,0.0.0.0,68,255.255.255.255,67,17,328,0,1,0,1606187862475;,328;,1;
